"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
1618, 4.084040408971264e-03, 1.011194579345061e-04, 1.135352617640671e+00, 6.568969269186827e+01, 3.228529211789597e-01, 2.450034279300780e+05, 9.724121262870073e+04, 2.983664216069738e+02, 1.670890122763231e-01, 1.846127617014178e-01, 1.838176326863428e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1619, 4.084040408971264e-03, 8.301424713486505e-05, 1.134103645792588e+00, 5.786092375490548e+01, 2.501203527558120e-01, 2.445795360076712e+05, 9.724140115990808e+04, 2.986955873166684e+02, 1.472561444991635e-01, 1.846823624652247e-01, 1.839737574471290e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1620, 4.084040408971264e-03, 6.559866283782757e-05, 1.132847328678150e+00, 4.794349212382053e+01, 1.709963385663226e-01, 2.441181656586254e+05, 9.724145559177616e+04, 2.990270053185521e+02, 1.220835053476899e-01, 1.847024572794822e-01, 1.841308660130541e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1621, 4.084040408971264e-03, 4.872802808848412e-05, 1.131765372909947e+00, 3.641346604366393e+01, 9.515577856359583e-02, 2.436899237579255e+05, 9.724165422976224e+04, 2.993134833992476e+02, 9.276734222985734e-02, 1.847757892002063e-01, 1.842666026185136e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1622, 4.084040408971264e-03, 3.226219300605710e-05, 1.130952548326599e+00, 2.409235959087602e+01, 4.090265895544246e-02, 2.433559415195351e+05, 9.723972977890106e+04, 2.995226745884910e+02, 6.140049625874591e-02, 1.840653325510169e-01, 1.843656798955432e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1623, 4.084040408971264e-03, 1.606437051299847e-05, 1.130532528850730e+00, 1.185102326642129e+01, -8.956188820259921e-03, 2.431710314339697e+05, 9.724356643619855e+04, 2.996457765745932e+02, 3.020786184202946e-02, 1.854817255297400e-01, 1.844239678117908e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1624, 4.084040408971263e-03, 0.000000000000000e+00, 1.130212312535911e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.430708022925597e+05, 9.722832091702387e+04, 2.996836826590694e+02, 0.000000000000000e+00, 1.798534807735224e-01, 1.844419137274941e-05, 4.443236727118574e-03, 0.000000000000000e+00, -6.073094460833220e+01, 3.212317453225992e+00
1625, 5.168713642704492e-03, 3.000000000000000e-02, 1.138306531350290e+00, 7.872812546038229e+01, 2.018915736777167e-01, 2.458478641040424e+05, 9.725013168482958e+04, 2.976194540123020e+02, 1.999827831527400e-01, 1.879054426729520e-01, 1.834630319173142e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1626, 5.168713642704485e-03, 2.738738867686238e-02, 1.138309280314817e+00, 7.872364116814826e+01, 2.031641154940577e-01, 2.458483662896430e+05, 9.725045915253619e+04, 2.976197374384381e+02, 1.999708225423609e-01, 1.880263351385627e-01, 1.834631665474083e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1627, 5.168713642704492e-03, 2.500229334911766e-02, 1.138312393451831e+00, 7.871846825188851e+01, 2.058535315886880e-01, 2.458489324359024e+05, 9.725083149087249e+04, 2.976200629668016e+02, 1.999570441191308e-01, 1.881637926606572e-01, 1.834633211763818e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1628, 5.168713642704485e-03, 2.282490024977982e-02, 1.138315396920456e+00, 7.871347707156889e+01, 2.098727600355550e-01, 2.458494789613287e+05, 9.725119073874937e+04, 2.976203771058613e+02, 1.999437597208716e-01, 1.882964175293867e-01, 1.834634703952531e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1629, 5.168713642704471e-03, 2.083712106220785e-02, 1.138318162873795e+00, 7.870888039770594e+01, 2.150508163241306e-01, 2.458499825468552e+05, 9.725152156983294e+04, 2.976206663787319e+02, 1.999315361143073e-01, 1.884185516653231e-01, 1.834636078023938e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1630, 5.168713642704485e-03, 1.902244265454323e-02, 1.138320667528122e+00, 7.870471621187497e+01, 2.212501942925267e-01, 2.458504387682129e+05, 9.725182114768423e+04, 2.976209283237882e+02, 1.999204743621854e-01, 1.885291479297896e-01, 1.834637322285281e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1631, 5.168713642704485e-03, 1.736578989972259e-02, 1.138322894438771e+00, 7.870101297895357e+01, 2.283611321284958e-01, 2.458508447046523e+05, 9.725208750527969e+04, 2.976211612212506e+02, 1.999106500201067e-01, 1.886274801494259e-01, 1.834638428567632e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1632, 5.168713642704485e-03, 1.585340044146650e-02, 1.138324823295197e+00, 7.869780476342794e+01, 2.362925000490035e-01, 2.458511966801883e+05, 9.725231821348147e+04, 2.976213629478723e+02, 1.999021538105704e-01, 1.887126515504129e-01, 1.834639386785550e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1633, 5.168713642704485e-03, 1.447271036588466e-02, 1.138326427103604e+00, 7.869513634703308e+01, 2.449614332597528e-01, 2.458514897784150e+05, 9.725251004366990e+04, 2.976215306811084e+02, 1.998951051301780e-01, 1.887834702112757e-01, 1.834640183531873e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1634, 5.168713642704485e-03, 1.321224982893385e-02, 1.138327673471155e+00, 7.869306060659028e+01, 2.542854116083234e-01, 2.458517180406689e+05, 9.725265912154161e+04, 2.976216610340169e+02, 1.998896450430445e-01, 1.888385058410972e-01, 1.834640802718492e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1635, 5.168713642704485e-03, 1.206154777267195e-02, 1.138328526597177e+00, 7.869163481482418e+01, 2.641760334190674e-01, 2.458518747991983e+05, 9.725276116526980e+04, 2.976217502634743e+02, 1.998859263943746e-01, 1.888761777020208e-01, 1.834641226565392e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1636, 5.168713642704485e-03, 1.101104493875493e-02, 1.138328949933637e+00, 7.869091587125820e+01, 2.745344496549985e-01, 2.458519531352504e+05, 9.725281180376111e+04, 2.976217945485188e+02, 1.998841010702155e-01, 1.888948721013358e-01, 1.834641436922793e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1637, 5.168713642704485e-03, 1.005201445655112e-02, 1.138328909466963e+00, 7.869095479344497e+01, 2.852486718041278e-01, 2.458519464706280e+05, 9.725280696922088e+04, 2.976217903336383e+02, 1.998843052566718e-01, 1.888930873162198e-01, 1.834641416901784e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1638, 5.168713642704485e-03, 9.176489346172658e-03, 1.138328377482738e+00, 7.869179084580234e+01, 2.961931439374494e-01, 2.458518492779228e+05, 9.725274334748503e+04, 2.976217347225901e+02, 1.998866436940526e-01, 1.888695998444515e-01, 1.834641152744981e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1639, 5.168713642704485e-03, 8.377196334167643e-03, 1.138327336419840e+00, 7.869344598556988e+01, 3.072308384113158e-01, 2.458516578398541e+05, 9.725261883906146e+04, 2.976216258816130e+02, 1.998911747438809e-01, 1.888236346087625e-01, 1.834640635741808e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1640, 5.168713642704485e-03, 7.647495432058821e-03, 1.138325782234506e+00, 7.869592043965223e+01, 3.182177687400686e-01, 2.458513709421899e+05, 9.725243296157975e+04, 2.976214633914817e+02, 1.998978984645625e-01, 1.887550135306781e-01, 1.834639863900776e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1641, 5.168713642704485e-03, 6.981324775787470e-03, 1.138323726664077e+00, 7.869919014788937e+01, 3.290093518572070e-01, 2.458509903701137e+05, 9.725218712068234e+04, 2.976212484846548e+02, 1.999067496939747e-01, 1.886642555364221e-01, 1.834638843075963e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1642, 5.168713642704485e-03, 6.373150267826031e-03, 1.138321197936769e+00, 7.870320651936093e+01, 3.394676756695827e-01, 2.458505211042837e+05, 9.725188469513661e+04, 2.976209841202041e+02, 1.999175973636410e-01, 1.885526079780553e-01, 1.834637587322944e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1643, 5.168713642704485e-03, 5.817919603619868e-03, 1.138318239767193e+00, 7.870789854193875e+01, 3.494685707656479e-01, 2.458499711717222e+05, 9.725153091705778e+04, 2.976206748799423e+02, 1.999302501691560e-01, 1.884220024149232e-01, 1.834636118405421e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1644, 5.168713642704485e-03, 5.311020300440897e-03, 1.138314908808979e+00, 7.871317687987947e+01, 3.589074865841451e-01, 2.458493511770305e+05, 9.725113256782164e+04, 2.976203267039168e+02, 1.999444676185283e-01, 1.882749423526333e-01, 1.834634464538825e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1645, 5.168713642704478e-03, 4.848241379984930e-03, 1.138311270999497e+00, 7.871893929696333e+01, 3.677034789684456e-01, 2.458486735971032e+05, 9.725069754177547e+04, 2.976199465109951e+02, 1.999599746696067e-01, 1.881143421766018e-01, 1.834632658588097e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1646, 5.168713642704471e-03, 4.425738386397594e-03, 1.138307397372617e+00, 7.872507675009786e+01, 3.758010153592148e-01, 2.458479519649867e+05, 9.725023434674331e+04, 2.976195417650918e+02, 1.999764781600658e-01, 1.879433427517209e-01, 1.834630736007256e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1647, 5.168713642704478e-03, 4.040001449122178e-03, 1.138303359907574e+00, 7.873147916628392e+01, 3.831696850253939e-01, 2.458472000428843e+05, 9.724975160920068e+04, 2.976191200462298e+02, 1.999936823969344e-01, 1.877651287459021e-01, 1.834628732801926e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1648, 5.168713642704478e-03, 3.687826125256886e-03, 1.138299227872963e+00, 7.873804058387928e+01, 3.898021846509658e-01, 2.458464310982143e+05, 9.724925763893801e+04, 2.976186886741741e+02, 2.000113029978461e-01, 1.875827679152372e-01, 1.834626683741568e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1649, 5.168713642704478e-03, 3.366286779199609e-03, 1.138295064956862e+00, 7.874466322070887e+01, 3.957110986280755e-01, 2.458456573381647e+05, 9.724876008773284e+04, 2.976182544142026e+02, 2.000290778153927e-01, 1.873990850947711e-01, 1.834624620961864e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1650, 5.168713642704478e-03, 3.072712278436052e-03, 1.138290927299094e+00, 7.875126025447125e+01, 4.009250211692824e-01, 2.458448895215926e+05, 9.724826571556811e+04, 2.976178232761152e+02, 2.000467743817546e-01, 1.872165758924361e-01, 1.834622573009987e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1651, 5.168713642704478e-03, 2.804663803568317e-03, 1.138286862404413e+00, 7.875775751827759e+01, 4.054845039049715e-01, 2.458441367547263e+05, 9.724778026129681e+04, 2.976174004025467e+02, 2.000641944010697e-01, 1.870373589418343e-01, 1.834620564314056e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1652, 5.168713642704478e-03, 2.559914588244456e-03, 1.138282908814475e+00, 7.876409402098155e+01, 4.094382000954523e-01, 2.458434064276403e+05, 9.724730840287972e+04, 2.976169900330079e+02, 2.000811750928013e-01, 1.868631612230658e-01, 1.834618615012316e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1653, 5.168713642704471e-03, 2.336431420682109e-03, 1.138279096372537e+00, 7.877022169415619e+01, 4.128394506710988e-01, 2.458427042694303e+05, 9.724685378705700e+04, 2.976165955254468e+02, 2.000975884475976e-01, 1.866953290166987e-01, 1.834616741055535e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1654, 5.168713642704478e-03, 2.132357753113192e-03, 1.138275446902482e+00, 7.877610452490136e+01, 4.157434412087431e-01, 2.458420344802766e+05, 9.724641910713086e+04, 2.976162194167175e+02, 2.001133388413719e-01, 1.865348566190781e-01, 1.834614954494220e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1655, 5.168713642704478e-03, 1.945998278834387e-03, 1.138271975139382e+00, 7.878171729735519e+01, 4.182049671943894e-01, 2.458413999082443e+05, 9.724600620966512e+04, 2.976158635057877e+02, 2.001283596099821e-01, 1.863824257330088e-01, 1.834613263873851e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1656, 5.168713642704478e-03, 1.775804848739849e-03, 1.138268689777075e+00, 7.878704413039861e+01, 4.202767804903355e-01, 2.458408022450949e+05, 9.724561621449028e+04, 2.976155289470761e+02, 2.001426090895160e-01, 1.862384497704569e-01, 1.834611674678232e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1657, 5.168713642704478e-03, 1.620363610340240e-03, 1.138265594531183e+00, 7.879207695742498e+01, 4.220084511037372e-01, 2.458402422225444e+05, 9.724524963645636e+04, 2.976152163451099e+02, 2.001560665134731e-01, 1.861031188005159e-01, 1.834610189779107e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1658, 5.168713642704478e-03, 1.478383262427664e-03, 1.138262689147304e+00, 7.879681405423750e+01, 4.234456599216002e-01, 2.458397197969739e+05, 9.724490650113867e+04, 2.976149258450139e+02, 2.001687280497818e-01, 1.859764422649182e-01, 1.834608809866002e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1659, 5.168713642704492e-03, 1.348684327814178e-03, 1.138259970311052e+00, 7.880125868504828e+01, 4.246298342198207e-01, 2.458392343158378e+05, 9.724458644982305e+04, 2.976146572158618e+02, 2.001806031630352e-01, 1.858582877358259e-01, 1.834607533842131e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1660, 5.168713642704478e-03, 1.230189355029030e-03, 1.138257432437738e+00, 7.880541790666018e+01, 4.255980431339135e-01, 2.458387846628261e+05, 9.724428883146872e+04, 2.976144099256437e+02, 2.001917114069971e-01, 1.857484148661025e-01, 1.834606359180514e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1661, 5.168713642704478e-03, 1.121913967576879e-03, 1.138255068335090e+00, 7.880930154855741e+01, 4.263830806683870e-01, 2.458383693814080e+05, 9.724401278101098e+04, 2.976141832076292e+02, 2.002020796926001e-01, 1.856465042966182e-01, 1.834605282239201e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1662, 5.168713642704492e-03, 1.022958686400296e-03, 1.138252869742831e+00, 7.881292137082993e+01, 4.270136762138276e-01, 2.458379867779546e+05, 9.724375728443715e+04, 2.976139761184487e+02, 2.002117400346216e-01, 1.855521816805460e-01, 1.834604298537163e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1663, 5.168713642704478e-03, 9.325014576130064e-04, 1.138250827759906e+00, 7.881629037372021e+01, 4.275147846375262e-01, 2.458376350053924e+05, 9.724352123175847e+04, 2.976137875885080e+02, 2.002207277075677e-01, 1.854650372392352e-01, 1.834603402993772e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1664, 5.168713642704492e-03, 8.497908234294392e-04, 1.138248933175676e+00, 7.881942218804140e+01, 4.279079186503314e-01, 2.458373121264272e+05, 9.724330345947314e+04, 2.976136164653527e+02, 2.002290796273351e-01, 1.853846414384183e-01, 1.834602590134790e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1665, 5.168713642704478e-03, 7.741396795590771e-04, 1.138247176719456e+00, 7.882233068175844e+01, 4.282114993714925e-01, 2.458370161684002e+05, 9.724310278361371e+04, 2.976134615495654e+02, 2.002368332994983e-01, 1.853105571884410e-01, 1.834601854262884e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1666, 5.168713642704478e-03, 7.049195672064025e-04, 1.138245549220012e+00, 7.882503074926898e+01, 4.284412211243883e-01, 2.458367452335192e+05, 9.724291802209335e+04, 2.976133216214565e+02, 2.002440287914247e-01, 1.852423480939396e-01, 1.834601189584410e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1667, 5.168713642704471e-03, 6.415554522581254e-04, 1.138244041682534e+00, 7.882754021371204e+01, 4.286104092939709e-01, 2.458364976631666e+05, 9.724274800776545e+04, 2.976131954609099e+02, 2.002507135487821e-01, 1.851795832750752e-01, 1.834600590303690e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1668, 5.168713642704478e-03, 5.835209482867245e-04, 1.138242645436760e+00, 7.882987232704086e+01, 4.287302006425048e-01, 2.458362715886733e+05, 9.724259161661644e+04, 2.976130818949411e+02, 2.002569233035240e-01, 1.851218477755989e-01, 1.834600050848919e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1669, 5.168713642704478e-03, 5.303339436862378e-04, 1.138241352262996e+00, 7.883199655122489e+01, 4.288093158747064e-01, 2.458360624300370e+05, 9.724244785392362e+04, 2.976129800284376e+02, 2.002625823431180e-01, 1.850687743700459e-01, 1.834599566968214e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1670, 5.168713642704478e-03, 4.815525966134592e-04, 1.138240153634182e+00, 7.883380027175855e+01, 4.288542360393492e-01, 2.458358604713997e+05, 9.724231594453768e+04, 2.976128897186498e+02, 2.002674062265848e-01, 1.850200768936808e-01, 1.834599137983523e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1671, 5.168713642704478e-03, 4.367716644632244e-04, 1.138239043883936e+00, 7.883528566736169e+01, 4.288731913262258e-01, 2.458356639678814e+05, 9.724219512412201e+04, 2.976128101079365e+02, 2.002714018832301e-01, 1.849754731735216e-01, 1.834598759820946e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1672, 5.168713642704478e-03, 3.956191373855698e-04, 1.138238050467874e+00, 7.883739877025128e+01, 4.288874371398191e-01, 2.458355342978712e+05, 9.724208375797936e+04, 2.976127290145378e+02, 2.002769720812509e-01, 1.849343597223359e-01, 1.834598374615345e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1673, 5.168713642704478e-03, 3.577531478782091e-04, 1.138237280184274e+00, 7.884333539060113e+01, 4.289416063018425e-01, 2.458356830566204e+05, 9.724197803347454e+04, 2.976126068454321e+02, 2.002922303107920e-01, 1.848953290154767e-01, 1.834597794293985e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1674, 5.168713642704478e-03, 3.228591307813893e-04, 1.138236683138972e+00, 7.885827201094530e+01, 4.290784182752036e-01, 2.458364531740640e+05, 9.724187159597645e+04, 2.976124371977443e+02, 2.003303379849203e-01, 1.848560350902492e-01, 1.834596988442129e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1675, 5.168713642704471e-03, 2.906472100822292e-04, 1.138234601103367e+00, 7.888295723056753e+01, 4.292214026205381e-01, 2.458378843154142e+05, 9.724175783635175e+04, 2.976126334180834e+02, 2.003933485496847e-01, 1.848140380284342e-01, 1.834597920518027e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1676, 5.168713642704478e-03, 2.608497908198472e-04, 1.138223751582618e+00, 7.889607931301188e+01, 4.289318236344408e-01, 2.458385122638422e+05, 9.724163484410221e+04, 2.976150938276483e+02, 2.004277607282856e-01, 1.847686325243251e-01, 1.834609607805366e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1677, 5.168713642704492e-03, 2.332193360865305e-04, 1.138184340054534e+00, 7.882449896037026e+01, 4.270938472057690e-01, 2.458333347087535e+05, 9.724151003268122e+04, 2.976250172382057e+02, 2.002494932846405e-01, 1.847225554299576e-01, 1.834656744908328e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1678, 5.168713642704478e-03, 2.075263106576520e-04, 1.138077069835727e+00, 7.850906187490222e+01, 4.216938162807192e-01, 2.458115118185681e+05, 9.724140029680959e+04, 2.976527341862570e+02, 1.994576032569263e-01, 1.846820438319577e-01, 1.834788398890943e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1679, 5.168713642704478e-03, 1.835572741674999e-04, 1.137842293248538e+00, 7.768243815749666e+01, 4.099018763415673e-01, 2.457551463711667e+05, 9.724132644992381e+04, 2.977139242468473e+02, 1.973778448862056e-01, 1.846547815037378e-01, 1.835079027245822e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1680, 5.168713642704478e-03, 1.611131079903408e-04, 1.137411941700551e+00, 7.597814439377962e+01, 3.885736196024236e-01, 2.456409680730140e+05, 9.724130567373168e+04, 2.978265037505219e+02, 1.930838997716746e-01, 1.846471114799694e-01, 1.835613659167836e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1681, 5.168713642704478e-03, 1.400073610968838e-04, 1.136735398392456e+00, 7.298223359823788e+01, 3.551182681678758e-01, 2.454462714355726e+05, 9.724134544242108e+04, 2.980038810603475e+02, 1.855252827982111e-01, 1.846617930342680e-01, 1.836455812080952e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1682, 5.168713642704478e-03, 1.200647011445757e-04, 1.135810891810808e+00, 6.832630443758899e+01, 3.085326213333205e-01, 2.451587771809720e+05, 9.724144108874135e+04, 2.982467381648973e+02, 1.737599303613210e-01, 1.846971031404290e-01, 1.837608455496386e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1683, 5.168713642704478e-03, 1.011194579345061e-04, 1.134704010694662e+00, 6.179877657187662e+01, 2.503968563180975e-01, 2.447867804910908e+05, 9.724155841388671e+04, 2.985380321015802e+02, 1.572360678294635e-01, 1.847404164987062e-01, 1.838990387461302e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1684, 5.168713642704478e-03, 8.301424713486506e-05, 1.133537653358090e+00, 5.344101474004176e+01, 1.853477039764974e-01, 2.443639171149458e+05, 9.724166185406983e+04, 2.988455316971064e+02, 1.360407847603916e-01, 1.847786038940659e-01, 1.840448490101287e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1685, 5.168713642704478e-03, 6.559866283782760e-05, 1.132450820758231e+00, 4.358613521055614e+01, 1.211749859187740e-01, 2.439427291450509e+05, 9.724157759751605e+04, 2.991320797243559e+02, 1.110069956480433e-01, 1.847474985901712e-01, 1.841806588141046e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1686, 5.168713642704478e-03, 4.872802808848415e-05, 1.131558488937138e+00, 3.280465129070507e+01, 6.542393542188749e-02, 2.435795313874929e+05, 9.724160596168053e+04, 2.993680585853085e+02, 8.358102765117127e-02, 1.847579698937825e-01, 1.842924538027210e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1687, 5.168713642704478e-03, 3.226219300605710e-05, 1.130900335494017e+00, 2.172832333945209e+01, 2.908219360411197e-02, 2.433089251109910e+05, 9.724007535152204e+04, 2.995375678281836e+02, 5.537678989179255e-02, 1.841929088748951e-01, 1.843727323584025e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1688, 5.168713642704478e-03, 1.606437051299847e-05, 1.130561302809978e+00, 1.078458211756123e+01, -7.563756823472723e-03, 2.431602719297101e+05, 9.724353363484869e+04, 2.996380492070745e+02, 2.748919275651588e-02, 1.854696161339718e-01, 1.844203093008815e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1689, 5.168713642704479e-03, 0.000000000000000e+00, 1.130297334082304e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.430775754401041e+05, 9.723103017604162e+04, 2.996694903310079e+02, 0.000000000000000e+00, 1.808536679554192e-01, 1.844351947686928e-05, 4.043151814207561e-03, 0.000000000000000e+00, -5.037132227891544e+01, 3.064509070582181e+00
1690, 6.296607806277089e-03, 3.000000000000000e-02, 1.138306513482489e+00, 7.872815080118141e+01, 2.043680637814585e-01, 2.458478610238988e+05, 9.725012955785375e+04, 2.976194521746924e+02, 1.999828675095261e-01, 1.879046574494106e-01, 1.834630310444320e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1691, 6.296607806277076e-03, 2.738738867686237e-02, 1.138308776995495e+00, 7.872447159058619e+01, 2.056656616803322e-01, 2.458482748749809e+05, 9.725039895311155e+04, 2.976196848042596e+02, 1.999730545390443e-01, 1.880041110940963e-01, 1.834631415456807e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1692, 6.296607806277089e-03, 2.500229334911767e-02, 1.138311395332511e+00, 7.872012046765217e+01, 2.083569892873374e-01, 2.458487510789909e+05, 9.725071210803457e+04, 2.976199585808700e+02, 1.999614681046694e-01, 1.881197196563995e-01, 1.834632715921110e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
