"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
2553, 3.005940277072057e-02, 5.817919603619891e-03, 1.138273965241343e+00, 7.878217039371951e+01, 1.935533796268706e-01, 2.458419389631892e+05, 9.724623534199777e+04, 2.976160444141446e+02, 2.001268841876703e-01, 1.864670153645550e-01, 1.834614123210756e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2554, 3.005940277072058e-02, 5.311020300440917e-03, 1.138273100492368e+00, 7.878361046548893e+01, 1.931970811053038e-01, 2.458417822085835e+05, 9.724613196741151e+04, 2.976159541420909e+02, 2.001307224862867e-01, 1.864288521858261e-01, 1.834613694407451e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2555, 3.005940277072057e-02, 4.848241379984950e-03, 1.138272306524212e+00, 7.878493297880264e+01, 1.928451267049092e-01, 2.458416383809912e+05, 9.724603708502049e+04, 2.976158713532215e+02, 2.001342472347693e-01, 1.863938241022582e-01, 1.834613301150131e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2556, 3.005940277072056e-02, 4.425738386397614e-03, 1.138271578181349e+00, 7.878614642476929e+01, 1.925010528465292e-01, 2.458415065731368e+05, 9.724595009182808e+04, 2.976157955501083e+02, 2.001374810965809e-01, 1.863617085033470e-01, 1.834612941075967e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2557, 3.005940277072057e-02, 4.040001449122195e-03, 1.138270910406445e+00, 7.878725912755914e+01, 1.921675872926840e-01, 2.458413859122692e+05, 9.724587040338952e+04, 2.976157262664224e+02, 2.001404462785009e-01, 1.863322896274571e-01, 1.834612611969849e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2558, 3.005940277072057e-02, 3.687826125256903e-03, 1.138270298271721e+00, 7.878827919562183e+01, 1.918467596185457e-01, 2.458412755720805e+05, 9.724579745995614e+04, 2.976156630775371e+02, 2.001431643983281e-01, 1.863053608301035e-01, 1.834612311814760e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2559, 3.005940277072057e-02, 3.366286779199627e-03, 1.138269736992381e+00, 7.878921449762038e+01, 1.915400074346428e-01, 2.458411747810247e+05, 9.724573073047763e+04, 2.976156056092668e+02, 2.001456564191180e-01, 1.862807260614742e-01, 1.834612038833278e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2560, 3.005940277072057e-02, 3.072712278436068e-03, 1.138269221929616e+00, 7.879007264317228e+01, 1.912482748227638e-01, 2.458410828266911e+05, 9.724566971488358e+04, 2.976155535440652e+02, 2.001479425982642e-01, 1.862582007087238e-01, 1.834611791517028e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2561, 3.005940277072057e-02, 2.804663803568331e-03, 1.138268748592580e+00, 7.879086100769369e+01, 1.909721007357781e-01, 2.458409990602420e+05, 9.724561394516937e+04, 2.976155066238318e+02, 2.001500425498650e-01, 1.862376119968576e-01, 1.834611568640005e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2562, 3.005940277072057e-02, 2.559914588244471e-03, 1.138268312644003e+00, 7.879158668682501e+01, 1.907116966466346e-01, 2.458409228933807e+05, 9.724556298544747e+04, 2.976154646486020e+02, 2.001519751288838e-01, 1.862187990076566e-01, 1.834611369252358e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2563, 3.005940277072056e-02, 2.336431420682123e-03, 1.138267909915476e+00, 7.879225647569324e+01, 1.904670137269727e-01, 2.458408537954251e+05, 9.724551643136321e+04, 2.976154274707632e+02, 2.001537583781353e-01, 1.862016124640176e-01, 1.834611192652914e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2564, 3.005940277072057e-02, 2.132357753113205e-03, 1.138267536433343e+00, 7.879287683086214e+01, 1.902377999559933e-01, 2.458407912879063e+05, 9.724547390901083e+04, 2.976153949849681e+02, 2.001554094308119e-01, 1.861859143297625e-01, 1.834611038341263e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2565, 3.005940277072057e-02, 1.945998278834398e-03, 1.138267188454004e+00, 7.879345381770634e+01, 1.900236481035143e-01, 2.458407349373595e+05, 9.724543507353905e+04, 2.976153671146366e+02, 2.001569443754168e-01, 1.861715772948648e-01, 1.834610905953642e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2566, 3.005940277072057e-02, 1.775804848739861e-03, 1.138266862504625e+00, 7.879399305290707e+01, 1.898240356345150e-01, 2.458406843472426e+05, 9.724539960754878e+04, 2.976153437964081e+02, 2.001583781079922e-01, 1.861584841839349e-01, 1.834610795189086e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2567, 3.005940277072057e-02, 1.620363610340250e-03, 1.138266555423876e+00, 7.879449965008027e+01, 1.896383575862489e-01, 2.458406391497848e+05, 9.724536721937616e+04, 2.976153249642364e+02, 2.001597241923762e-01, 1.861465273223395e-01, 1.834610705733869e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2568, 3.005940277072057e-02, 1.478383262427674e-03, 1.138266264398214e+00, 7.879497815040067e+01, 1.894659527694600e-01, 2.458405989969937e+05, 9.724533764145063e+04, 2.976153105348760e+02, 2.001609946826188e-01, 1.861356079300691e-01, 1.834610637192563e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2569, 3.005940277072058e-02, 1.348684327814187e-03, 1.138265986990749e+00, 7.879543244260149e+01, 1.893061240846371e-01, 2.458405635512414e+05, 9.724531062877209e+04, 2.976153003956770e+02, 2.001621999189039e-01, 1.861256355595225e-01, 1.834610589030073e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2570, 3.005940277072057e-02, 1.230189355029039e-03, 1.138265721142451e+00, 7.879586601866565e+01, 1.891581603534825e-01, 2.458405324964083e+05, 9.724528595628892e+04, 2.976152943962437e+02, 2.001633491797864e-01, 1.861165271275685e-01, 1.834610560531997e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2571, 3.005940277072057e-02, 1.121913967576888e-03, 1.138265465066354e+00, 7.879628278856484e+01, 1.890213633973949e-01, 2.458405055836634e+05, 9.724526341454766e+04, 2.976152923627811e+02, 2.001644527657807e-01, 1.861082053094933e-01, 1.834610550872790e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2572, 3.005940277072058e-02, 1.022958686400303e-03, 1.138265217226656e+00, 7.879668438842283e+01, 1.888950163151117e-01, 2.458404824563005e+05, 9.724524281414662e+04, 2.976152941171931e+02, 2.001655151584409e-01, 1.861006001831739e-01, 1.834610559206472e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2573, 3.005940277072057e-02, 9.325014576130136e-04, 1.138264978879159e+00, 7.879705645751505e+01, 1.887782035892543e-01, 2.458404617623864e+05, 9.724522401323706e+04, 2.976152988970124e+02, 2.001664999075305e-01, 1.860936593817869e-01, 1.834610581911224e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2574, 3.005940277072058e-02, 8.497908234294458e-04, 1.138264763138369e+00, 7.879737813338625e+01, 1.886699423793894e-01, 2.458404417374304e+05, 9.724520689635977e+04, 2.976153029199099e+02, 2.001673529764311e-01, 1.860873402808256e-01, 1.834610601020503e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2575, 3.005940277072057e-02, 7.741396795590838e-04, 1.138264575279526e+00, 7.879779912856863e+01, 1.885709838892120e-01, 2.458404317412798e+05, 9.724519106686793e+04, 2.976153035926768e+02, 2.001684546234270e-01, 1.860814964487198e-01, 1.834610604216230e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2576, 3.005940277072057e-02, 7.049195672064083e-04, 1.138264142892789e+00, 7.879898249584812e+01, 1.884858615093747e-01, 2.458404749528032e+05, 9.724517517439625e+04, 2.976153680079825e+02, 2.001715145485840e-01, 1.860756293661114e-01, 1.834610910197149e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2577, 3.005940277072056e-02, 6.415554522581309e-04, 1.138261828416030e+00, 7.880136437233193e+01, 1.884116128222862e-01, 2.458405991297563e+05, 9.724515667418056e+04, 2.976159165427564e+02, 2.001777872531128e-01, 1.860687995729915e-01, 1.834613515805990e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2578, 3.005940277072056e-02, 5.835209482867293e-04, 1.138252111879550e+00, 7.879962852651995e+01, 1.882859808543345e-01, 2.458404440791915e+05, 9.724513341700348e+04, 2.976183859226011e+02, 2.001742552870723e-01, 1.860602136348269e-01, 1.834625245640490e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2579, 3.005940277072057e-02, 5.303339436862425e-04, 1.138222066505566e+00, 7.876795982789980e+01, 1.878835374183634e-01, 2.458382573735259e+05, 9.724510676041510e+04, 2.976261604989665e+02, 2.000964738090505e-01, 1.860503727234059e-01, 1.834662175451929e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2580, 3.005940277072057e-02, 4.815525966134634e-04, 1.138149130354241e+00, 7.863737553587870e+01, 1.867101518054962e-01, 2.458293420876146e+05, 9.724508280581034e+04, 2.976451599933617e+02, 1.997711669087988e-01, 1.860415293132786e-01, 1.834752422481335e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2581, 3.005940277072057e-02, 4.367716644632284e-04, 1.138003227192164e+00, 7.827789243602405e+01, 1.840010163995670e-01, 2.458048717651755e+05, 9.724506910605037e+04, 2.976832790814913e+02, 1.988706827148749e-01, 1.860364717221736e-01, 1.834933478572928e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2582, 3.005940277072057e-02, 3.956191373855733e-04, 1.137754253946943e+00, 7.750462195619212e+01, 1.788885878661942e-01, 2.457525227401106e+05, 9.724506957222166e+04, 2.977484221435769e+02, 1.969276559855487e-01, 1.860366438203540e-01, 1.835242865694055e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2583, 3.005940277072057e-02, 3.577531478782123e-04, 1.137382296240995e+00, 7.611671616275642e+01, 1.706864885654284e-01, 2.456596873668956e+05, 9.724508229763270e+04, 2.978458336743075e+02, 1.934327746989443e-01, 1.860413417074605e-01, 1.835705445705141e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2584, 3.005940277072057e-02, 3.228591307813924e-04, 1.136885668953478e+00, 7.395552927227153e+01, 1.591518066280497e-01, 2.455182032734056e+05, 9.724510089164721e+04, 2.979759990435560e+02, 1.879816146705770e-01, 1.860482061286337e-01, 1.836323449827373e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2585, 3.005940277072056e-02, 2.906472100822319e-04, 1.136282825805976e+00, 7.095285426498140e+01, 1.446048813358658e-01, 2.453280556503467e+05, 9.724511744105922e+04, 2.981341378773641e+02, 1.803971329370944e-01, 1.860543157363373e-01, 1.837074091033927e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2586, 3.005940277072057e-02, 2.608497908198499e-04, 1.135607577188871e+00, 6.714607847742802e+01, 1.278600378701706e-01, 2.450979251814683e+05, 9.724512602186916e+04, 2.983114390512991e+02, 1.707691279637901e-01, 1.860574835457108e-01, 1.837915460587401e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2587, 3.005940277072058e-02, 2.332193360865328e-04, 1.134900416119048e+00, 6.265829352417651e+01, 1.100056532883959e-01, 2.448425124959891e+05, 9.724512511310466e+04, 2.984973153340079e+02, 1.594051752118150e-01, 1.860571480537554e-01, 1.838797261835308e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2588, 3.005940277072057e-02, 2.075263106576540e-04, 1.134199926433680e+00, 5.765921581318938e+01, 9.213749765471482e-02, 2.445784047314795e+05, 9.724511716094836e+04, 2.986816449070979e+02, 1.467325816963079e-01, 1.860542123267726e-01, 1.839671461966704e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2589, 3.005940277072057e-02, 1.835572741675017e-04, 1.133537052792134e+00, 5.232615090463425e+01, 7.515483085806830e-02, 2.443205032584590e+05, 9.724510607328081e+04, 2.988562748973154e+02, 1.331997721280465e-01, 1.860501190514954e-01, 1.840499419056699e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2590, 3.005940277072057e-02, 1.611131079903425e-04, 1.132932918102860e+00, 4.681660265900973e+01, 5.967078340166494e-02, 2.440800489649005e+05, 9.724509502756633e+04, 2.990156055698155e+02, 1.192065940591533e-01, 1.860460412641883e-01, 1.841254633732131e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2591, 3.005940277072057e-02, 1.400073610968852e-04, 1.132399357164563e+00, 4.125477399239231e+01, 4.602163781759255e-02, 2.438641973959998e+05, 9.724508562365691e+04, 2.991564660237266e+02, 1.050695388225563e-01, 1.860425695881301e-01, 1.841922138104433e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2592, 3.005940277072057e-02, 1.200647011445770e-04, 1.131940873803167e+00, 3.572873995879414e+01, 3.432711857003436e-02, 2.436765702983362e+05, 9.724507852271902e+04, 2.992776150416257e+02, 9.101399880573065e-02, 1.860399481086007e-01, 1.842496112397330e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2593, 3.005940277072057e-02, 1.011194579345073e-04, 1.131556937271204e+00, 3.029377666604446e+01, 2.456778213532310e-02, 2.435181903312214e+05, 9.724507245045711e+04, 2.993791410474299e+02, 7.718226805401227e-02, 1.860377063891907e-01, 1.842977030654167e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2594, 3.005940277072057e-02, 8.301424713486593e-05, 1.131244119370457e+00, 2.497823041466493e+01, 1.662916552713896e-02, 2.433884408315239e+05, 9.724507082728246e+04, 2.994619220301622e+02, 6.364814929088634e-02, 1.860371071557937e-01, 1.843369096956250e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2595, 3.005940277072057e-02, 6.559866283782828e-05, 1.130997386928744e+00, 1.978968917637965e+01, 1.042324235405162e-02, 2.432857713886783e+05, 9.724505430062189e+04, 2.995272001638941e+02, 5.043249488376714e-02, 1.860310059473285e-01, 1.843678229296861e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2596, 3.005940277072057e-02, 4.872802808848468e-05, 1.130812438764851e+00, 1.472040690640491e+01, 5.582339136899110e-03, 2.432085405913515e+05, 9.724509150589128e+04, 2.995763034569736e+02, 3.751687837030990e-02, 1.860447411543702e-01, 1.843910742163604e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2597, 3.005940277072057e-02, 3.226219300605742e-05, 1.130680958583470e+00, 9.751421176729519e+00, 2.826587122766092e-03, 2.431541579198993e+05, 9.724484317603646e+04, 2.996103743064303e+02, 2.485424560543343e-02, 1.859530643024916e-01, 1.844072062828303e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2598, 3.005940277072057e-02, 1.606437051299860e-05, 1.130613215083181e+00, 4.855887605853047e+00, -2.081885916200630e-03, 2.431243149247989e+05, 9.724555484429313e+04, 2.996305189805705e+02, 1.237692445437627e-02, 1.862157935075699e-01, 1.844167440819365e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2599, 3.005940277072057e-02, 0.000000000000000e+00, 1.130561667758465e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.431079777322461e+05, 9.724319109289840e+04, 2.996368970034421e+02, 0.000000000000000e+00, 1.853431586540127e-01, 1.844197637878155e-05, 1.820241763976186e-03, 0.000000000000000e+00, -1.021727362146327e+01, 2.056612816581191e+00
2600, 3.311278608821053e-02, 3.000000000000000e-02, 1.138305436589567e+00, 7.873000995214009e+01, 1.887392851951857e-01, 2.458476669296728e+05, 9.725000053527924e+04, 2.976193388826968e+02, 1.999877181865599e-01, 1.878570257079039e-01, 1.834629772296454e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2601, 3.311278608821052e-02, 2.738738867686238e-02, 1.138302700181766e+00, 7.873458200131472e+01, 1.888194665701020e-01, 2.458471687181429e+05, 9.724967213443531e+04, 2.976190493158401e+02, 1.999999104767414e-01, 1.877357887525359e-01, 1.834628396825608e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2602, 3.311278608821051e-02, 2.500229334911767e-02, 1.138300137405791e+00, 7.873881116563835e+01, 1.888995087964648e-01, 2.458467010016753e+05, 9.724936557708903e+04, 2.976187811991229e+02, 2.000111941333955e-01, 1.876226158420620e-01, 1.834627123244439e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2603, 3.311278608821051e-02, 2.282490024977983e-02, 1.138297740159443e+00, 7.874277042242444e+01, 1.889766717252571e-01, 2.458462638285811e+05, 9.724907885733349e+04, 2.976185305123828e+02, 2.000217572761155e-01, 1.875167664484030e-01, 1.834625932456897e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2604, 3.311278608821052e-02, 2.083712106220787e-02, 1.138295480782357e+00, 7.874650591530425e+01, 1.890292126284981e-01, 2.458458520622952e+05, 9.724880861986174e+04, 2.976182942193941e+02, 2.000317228557209e-01, 1.874170018804750e-01, 1.834624810040695e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2605, 3.311278608821052e-02, 1.902244265454325e-02, 1.138293345247805e+00, 7.875003797926226e+01, 1.890385725694993e-01, 2.458454629648197e+05, 9.724855319550853e+04, 2.976180708794659e+02, 2.000411453542811e-01, 1.873227059263606e-01, 1.834623749152475e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2606, 3.311278608821052e-02, 1.736578989972261e-02, 1.138291326301455e+00, 7.875337882175651e+01, 1.889921739924717e-01, 2.458450952242850e+05, 9.724831171640726e+04, 2.976178597334522e+02, 2.000500572271793e-01, 1.872335581925321e-01, 1.834622746186280e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2607, 3.311278608821052e-02, 1.585340044146652e-02, 1.138289420741160e+00, 7.875653373269895e+01, 1.888840509248414e-01, 2.458447482537997e+05, 9.724808379945961e+04, 2.976176604462845e+02, 2.000584725446900e-01, 1.871494172491647e-01, 1.834621799550558e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2608, 3.311278608821052e-02, 1.447271036588469e-02, 1.138287627074439e+00, 7.875950517351048e+01, 1.887138119034248e-01, 2.458444217792360e+05, 9.724786926615232e+04, 2.976174728619853e+02, 2.000663978664010e-01, 1.870702171938619e-01, 1.834620908504452e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2609, 3.311278608821052e-02, 1.321224982893388e-02, 1.138285944181677e+00, 7.876229487578188e+01, 1.884852479112805e-01, 2.458441155875998e+05, 9.724766798265130e+04, 2.976172968638137e+02, 2.000738378454988e-01, 1.869959086185898e-01, 1.834620072493484e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2610, 3.311278608821052e-02, 1.206154777267198e-02, 1.138284370561797e+00, 7.876490512646603e+01, 1.882049443862636e-01, 2.458438293919323e+05, 9.724747976956688e+04, 2.976171322953405e+02, 2.000807986438934e-01, 1.869264252974065e-01, 1.834619290774639e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2611, 3.311278608821052e-02, 1.101104493875495e-02, 1.138282903984783e+00, 7.876733936736315e+01, 1.878810852464786e-01, 2.458435627695835e+05, 9.724730436041705e+04, 2.976169789241777e+02, 2.000872895208605e-01, 1.868616688521579e-01, 1.834618562244098e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2612, 3.311278608821052e-02, 1.005201445655115e-02, 1.138281541398759e+00, 7.876960237907075e+01, 1.875225079623433e-01, 2.458433151473053e+05, 9.724714139054499e+04, 2.976168364323586e+02, 2.000933233140036e-01, 1.868015046611351e-01, 1.834617885391518e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2613, 3.311278608821052e-02, 9.176489346172684e-03, 1.138280278986945e+00, 7.877170021051356e+01, 1.871380104360588e-01, 2.458430858132854e+05, 9.724699040398181e+04, 2.976167044224459e+02, 2.000989162438771e-01, 1.867457643926176e-01, 1.834617258329061e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2614, 3.311278608821052e-02, 8.377196334167669e-03, 1.138279112301749e+00, 7.877363997419305e+01, 1.867358805098470e-01, 2.458428739428640e+05, 9.724685086955971e+04, 2.976165824317869e+02, 2.001040873626082e-01, 1.866942519534237e-01, 1.834616678859107e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2615, 3.311278608821052e-02, 7.647495432058848e-03, 1.138278036428338e+00, 7.877542958597729e+01, 1.863236072138651e-01, 2.458426786292765e+05, 9.724672220058847e+04, 2.976164699499624e+02, 2.001088578565169e-01, 1.866467507529470e-01, 1.834616144557131e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2616, 3.311278608821052e-02, 6.981324775787494e-03, 1.138277046148281e+00, 7.877707749926427e+01, 1.859077313818852e-01, 2.458424989142064e+05, 9.724660377460353e+04, 2.976163664364402e+02, 2.001132503352336e-01, 1.866030309936459e-01, 1.834615652855565e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2617, 3.311278608821051e-02, 6.373150267826054e-03, 1.138276136086638e+00, 7.877859246257837e+01, 1.854937972124799e-01, 2.458423338153370e+05, 9.724649495124376e+04, 2.976162713368291e+02, 2.001172881843448e-01, 1.865628562710302e-01, 1.834615201121006e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2618, 3.311278608821052e-02, 5.817919603619893e-03, 1.138275300834363e+00, 7.877998331391218e+01, 1.850863726739531e-01, 2.458421823495835e+05, 9.724639508735669e+04, 2.976161840971060e+02, 2.001209950168246e-01, 1.865259891501224e-01, 1.834614786721797e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2619, 3.311278608821053e-02, 5.311020300440920e-03, 1.138274535043154e+00, 7.878125881263091e+01, 1.846891134567623e-01, 2.458420435514579e+05, 9.724630354908796e+04, 2.976161041758147e+02, 2.001243942256690e-01, 1.864921956285562e-01, 1.834614407085970e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2620, 3.311278608821052e-02, 4.848241379984950e-03, 1.138273833492306e+00, 7.878242752738235e+01, 1.843048518109478e-01, 2.458419164880117e+05, 9.724621972102358e+04, 2.976160310545674e+02, 2.001275086844361e-01, 1.864612485116777e-01, 1.834614059751133e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2621, 3.311278608821049e-02, 4.425738386397614e-03, 1.138273191130792e+00, 7.878349780318383e+01, 1.839356963602949e-01, 2.458418002731519e+05, 9.724614301286465e+04, 2.976159642474702e+02, 2.001303606536901e-01, 1.864329298766542e-01, 1.834613742409242e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2622, 3.311278608821051e-02, 4.040001449122197e-03, 1.138272603096359e+00, 7.878447766237844e+01, 1.835831338060956e-01, 2.458416940717312e+05, 9.724607286382043e+04, 2.976159033095749e+02, 2.001329715238279e-01, 1.864070326942930e-01, 1.834613452946750e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2623, 3.311278608821051e-02, 3.687826125256905e-03, 1.138272064717793e+00, 7.878537480419040e+01, 1.832481268678361e-01, 2.458415971062905e+05, 9.724600874531678e+04, 2.976158478445773e+02, 2.001353618115560e-01, 1.863833618289183e-01, 1.834613189481168e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2624, 3.311278608821051e-02, 3.366286779199628e-03, 1.138271571505510e+00, 7.878619661860657e+01, 1.829312045917907e-01, 2.458415086613505e+05, 9.724595016231609e+04, 2.976157975113172e+02, 2.001375511951604e-01, 1.863617345256657e-01, 1.834612950391952e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2625, 3.311278608821051e-02, 3.072712278436070e-03, 1.138271119137126e+00, 7.878695019890705e+01, 1.826325435108663e-01, 2.458414280849057e+05, 9.724589665355181e+04, 2.976157520282695e+02, 2.001395585478448e-01, 1.863419804970551e-01, 1.834612734341828e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2626, 3.311278608821051e-02, 2.804663803568332e-03, 1.138270703446336e+00, 7.878764238560250e+01, 1.823520387544599e-01, 2.458413547903471e+05, 9.724584779106766e+04, 2.976157111750427e+02, 2.001414020512091e-01, 1.863239417528799e-01, 1.834612540283915e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2627, 3.311278608821051e-02, 2.559914588244473e-03, 1.138270320419125e+00, 7.878827973919151e+01, 1.820893652369349e-01, 2.458412882518875e+05, 9.724580317913658e+04, 2.976156747900600e+02, 2.001430991278454e-01, 1.863074722011193e-01, 1.834612367450707e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
